REP_FULLNAME,REP_STATE,REP_TYPE,REP_PARTY,COMPANY_TICKER,COMPANY_CODE,COMPANY_COUNTRY,COMPANY_NAME,TRANSACTION_TYPE,TRANSACTION_DATE,TRANSACTION_PRICE,SHARE_TYPE,TRANSACTION_SHARE_PRICE,TRANSACTION_SHARE_QUANTITY,SHARE_PRICE_3_MONTH,SHARE_PRICE_6_MONTH,SHARE_PRICE_1_YEAR,PERCENT_CHANGE_3_MONTH,PERCENT_CHANGE_6_MONTH,PERCENT_CHANGE_12_MONTH
Douglas Lamborn,CO,Congress,Republican,NTAP,NTAP US,US,NetApp Inc,Buy,12/21/2020,16001,Com NPV,64.54,246,70.54,79.43,#N/A,9.30,23.07,#N/A
Gilbert Cisneros,CA,Congress,Democratic,ELAN,ELAN US,US,Elanco Animal Health Inc,Buy,12/21/2020,8000,Com NPV,29.53,270,29.77,34.87,#N/A,0.81,18.08,#N/A
Gilbert Cisneros,CA,Congress,Democratic,LNT,LNT US,US,Alliant Energy Corp,Buy,12/21/2020,8000,Com,50.34,158,51.51,57.33,#N/A,2.32,13.89,#N/A
Gilbert Cisneros,CA,Congress,Democratic,NBIX,NBIX US,US,Neurocrine Biosciences Inc,Buy,12/21/2020,8000,Com NPV,100.29,78,92.11,101.79,#N/A,-8.16,1.50,#N/A
Joshua Gottheimer,NJ,Congress,Democratic,CSTL,CSTL US,US,Castle Biosciences Inc,Buy,12/21/2020,8000,Com,71.86,110,66.64,74.88,#N/A,-7.26,4.20,#N/A
Kenneth Conaway,TX,Congress,Republican,ANEFX,ANEFX US,US,New Economy Fund ,Buy,12/21/2020,75000,Stock Unit,58.79,1274,60.4,63.61,#N/A,2.74,8.20,#N/A
Kenneth Conaway,TX,Congress,Republican,SMCWX,SMCWX US,US,Smallcap World Fund Inc,Buy,12/21/2020,32500,Stock Unit,78.37,414,83.33,87.78,#N/A,6.33,12.01,#N/A
Michael Mccaul,TX,Congress,Republican,ARW,ARW US,US,Arrow Electronics Inc,Buy,12/21/2020,16001,Com,96.75,164,109.02,112.33,#N/A,12.68,16.10,#N/A
Michael Mccaul,TX,Congress,Republican,NFG,NFG US,US,National Fuel Gas Co,Buy,12/21/2020,83001,Com,41.52,1998,48.65,52.48,#N/A,17.17,26.40,#N/A
Rohit Khanna,CA,Congress,Democratic,LBRDA,LBRDA US,US,Liberty Broadband Corp,Buy,12/21/2020,8000,Com A,156.26,50,150.37,158.2,#N/A,-3.77,1.24,#N/A
Dean Phillips,MN,Congress,Democratic,AAL,AAL US,US,American Airlines Group Inc,Buy,12/18/2020,8000,Com,16.51,484,24.7,22.83,#N/A,49.61,38.28,#N/A
Dean Phillips,MN,Congress,Democratic,CSCO,CSCO US,US,Cisco Systems Inc,Buy,12/18/2020,8000,Com,45.44,176,48.8,53.47,#N/A,7.39,17.67,#N/A
Dean Phillips,MN,Congress,Democratic,DLTR,DLTR US,US,Dollar Tree Inc,Buy,12/18/2020,8000,Com,111.88,70,105.25,100.57,#N/A,-5.93,-10.11,#N/A
Dean Phillips,MN,Congress,Democratic,SPG,SPG US,US,Simon Property Group Inc,Buy,12/18/2020,8000,Com,85.43,92,116.82,130.73,#N/A,36.74,53.03,#N/A
Dean Phillips,MN,Congress,Democratic,TSLA,TSLA US,US,Tesla Inc,Buy,12/18/2020,75000,Com,695,106,653.16,604.87,#N/A,-6.02,-12.97,#N/A
Dean Phillips,MN,Congress,Democratic,VRTX,VRTX US,US,Vertex Pharmaceutical Inc,Buy,12/18/2020,8000,Com,236.72,32,213.36,187.49,#N/A,-9.87,-20.80,#N/A
Gregory Gianforte,MT,Congress,Republican,VSAT,VSAT US,US,Viasat Inc,Buy,12/18/2020,175000,Com,31.41,5570,52.94,48.43,#N/A,68.55,54.19,#N/A
James Banks,IN,Congress,Republican,KR,KR US,US,Kroger Co,Buy,12/18/2020,8000,Com,30.87,258,34.69,37.55,#N/A,12.37,21.64,#N/A
Kenneth Conaway,TX,Congress,Republican,AWSHX,AWSHX US,US,Washington Mutual Investors Fund,Buy,12/18/2020,75000,Com A,49.55,1512,53.69,55.69,#N/A,8.36,12.39,#N/A
Lloyd Doggett,TX,Congress,Democratic,HD,HD US,US,Home Depot Inc,Buy,12/18/2020,8000,Com,270.45,28,283.16,302.78,#N/A,4.70,11.95,#N/A
Michael Mccaul,TX,Congress,Republican,SONY,6758 JP,JP,Sony Corporation,Buy,12/18/2020,16001,Com NPV,98.71,162,105.34,96.84,#N/A,6.72,-1.89,#N/A
Michael Mccaul,TX,Congress,Republican,BRC,BRC US,US,Brady Corp,Buy,12/18/2020,65001,Ord A,49.21,1320,55.77,58.39,#N/A,13.33,18.65,#N/A
Michael Mccaul,TX,Congress,Republican,JPM,JPM US,US,JP Morgan Chase & Co,Buy,12/18/2020,16001,Com,119.08,134,157.65,156.27,#N/A,32.39,31.23,#N/A
Michael Mccaul,TX,Congress,Republican,NFG,NFG US,US,National Fuel Gas Co,Buy,12/18/2020,107501,Com,42.86,2508,49.06,54.05,#N/A,14.47,26.11,#N/A
Michael Mccaul,TX,Congress,Republican,WTM,WTM US,US,White Mountains Insurance Group Ltd,Buy,12/18/2020,16001,Com,966.16,16,1175.51,1140.64,#N/A,21.67,18.06,#N/A
Rohit Khanna,CA,Congress,Democratic,INGN,INGN US,US,Inogen Inc,Buy,12/18/2020,8000,Com,40.78,196,50.72,66.61,#N/A,24.37,63.34,#N/A
Thomas Suozzi,NY,Congress,Democratic,CTLT,CTLT US,US,Catalent Inc,Buy,12/18/2020,8000,Com,105,76,104,107.79,#N/A,-0.95,2.66,#N/A
Thomas Suozzi,NY,Congress,Democratic,MRVL,MRVL US,US,Marvell Technology Inc,Buy,12/18/2020,8000,Com NPV,47.51,168,45.55,54.11,#N/A,-4.13,13.89,#N/A
Virginia Foxx,NC,Congress,Republican,T,T US,US,AT&T Inc,Buy,12/18/2020,8000,Com,29.4,272,30.01,29.06,#N/A,2.07,-1.16,#N/A
Walter Schrader,OR,Congress,Democratic,IQV,IQV US,US,IQVIA Holdings Inc,Buy,12/18/2020,8000,Com,180.39,44,186.5,244.23,#N/A,3.39,35.39,#N/A
Rohit Khanna,CA,Congress,Democratic,TSLA,TSLA US,US,Tesla Inc,Buy,12/18/2020,32500,Com,695,46,653.16,604.87,#N/A,-6.02,-12.97,#N/A
Douglas Lamborn,CO,Congress,Republican,NTAP,NTAP US,US,NetApp Inc,Buy,12/17/2020,24001,Com NPV,64.12,374,71.16,83.52,#N/A,10.98,30.26,#N/A
Kenneth Conaway,TX,Congress,Republican,AMBFX,AMBFX  US,US,American Balanced Fund,Buy,12/17/2020,75000,Stock Unit,29.98,2500,31.17,32.66,#N/A,3.97,8.94,#N/A
Kenneth Conaway,TX,Congress,Republican,AMCPX,AMCPX US,US,Amcap Fund,Buy,12/17/2020,75000,Stock Unit,38.78,1932,41.24,43.39,#N/A,6.34,11.89,#N/A
Kenneth Conaway,TX,Congress,Republican,AMRMX,AMRMX US,US,American Mutual Fund,Buy,12/17/2020,75000,Stock Unit,44.41,1688,47.45,50.71,#N/A,6.85,14.19,#N/A
Kenneth Conaway,TX,Congress,Republican,CWGIX,CWGIX US,US,Capital World Growth and Income Fund,Buy,12/17/2020,75000,Stock Unit,58.91,1272,62.28,65.28,#N/A,5.72,10.81,#N/A
Kenneth Conaway,TX,Congress,Republican,DGRO,DGRO US,US,BTC iShares Core Dividend Growth ETF,Buy,12/17/2020,75000,Stock Unit,44.41,1688,47.89,50.52,#N/A,7.84,13.76,#N/A
Kevin Hern,OK,Congress,Republican,HD,HD US,US,Home Depot Inc,Buy,12/17/2020,8000,Com,273.97,28,280.03,306.45,#N/A,2.21,11.86,#N/A
Michael Mccaul,TX,Congress,Republican,FCFS,FCFS US,US,Firstcash Inc,Buy,12/17/2020,16001,Com,73.43,216,69.36,84.62,#N/A,-5.54,15.24,#N/A
Michael Mccaul,TX,Congress,Republican,FCN,FCN US,US,FTI Consulting Inc,Buy,12/17/2020,16001,Com,109.12,146,128.69,140.84,#N/A,17.93,29.07,#N/A
Michael Mccaul,TX,Congress,Republican,NFG,NFG US,US,National Fuel Gas Co,Buy,12/17/2020,40501,Com,43.14,938,48.86,54.75,#N/A,13.26,26.91,#N/A
Virginia Foxx,NC,Congress,Republican,T,T US,US,AT&T Inc,Buy,12/17/2020,32500,Com,29.62,1096,30.15,29.28,#N/A,1.79,-1.15,#N/A
Dean Phillips,MN,Congress,Democratic,SONY,6758 JP,JP,Sony Corporation,Buy,12/16/2020,8000,Com NPV,95.11,84,106.56,99.43,#N/A,12.04,4.54,#N/A
Dean Phillips,MN,Congress,Democratic,CMCSA,CMCSA US,US,Comcast Corp,Buy,12/16/2020,8000,Com A,51.43,154,58.04,57.28,#N/A,12.85,11.37,#N/A
Dean Phillips,MN,Congress,Democratic,JPM,JPM US,US,JP Morgan Chase & Co,Buy,12/16/2020,8000,Com,120.67,66,153.51,157.57,#N/A,27.21,30.58,#N/A
Joshua Gottheimer,NJ,Congress,Democratic,CTSH,CTSH US,US,Cognizant Technology Solutions Corp,Buy,12/16/2020,8000,Com A,79.32,100,78.06,70.79,#N/A,-1.59,-10.75,#N/A
Joshua Gottheimer,NJ,Congress,Democratic,DE,DE US,US,Deere & Co,Buy,12/16/2020,8000,Com,261.12,30,373.52,335.54,#N/A,43.05,28.50,#N/A
Joshua Gottheimer,NJ,Congress,Democratic,MS,MS US,US,Morgan Stanley,Buy,12/16/2020,8000,Com,64.23,124,82.54,90.72,#N/A,28.51,41.24,#N/A
Lloyd Doggett,TX,Congress,Democratic,KO,KO US,US,Coca Cola Co,Buy,12/16/2020,8000,Com,53.06,150,51.22,55.55,#N/A,-3.47,4.69,#N/A
Michael Mccaul,TX,Congress,Republican,DXC,DXC US,US,DXC Technology Co,Buy,12/16/2020,107501,Com,23.06,4660,28.29,41.04,#N/A,22.68,77.97,#N/A
Michael Mccaul,TX,Congress,Republican,HII,HII US,US,Huntington Ingalls Industries Inc,Buy,12/16/2020,16001,Com,174.62,90,195.13,219.8,#N/A,11.75,25.87,#N/A
Michael Mccaul,TX,Congress,Republican,NSIT,NSIT US,US,Insight Enterprises Inc,Buy,12/16/2020,16001,Com,75.7,210,98.25,105.64,#N/A,29.79,39.55,#N/A
Steven Watkins,KS,Congress,Republican,VWUAX,VWUAX US,US,Vanguard U.S. Growth Fund Admiral Class,Buy,12/16/2020,8000,Stock Unit,168.17,46,172.37,181.22,#N/A,2.50,7.76,#N/A
Susie Lee,NV,Congress,Democratic,AZEK,AZEK US,US,Azek Company Inc,Buy,12/16/2020,8000,Com A,38.44,208,44.64,41.88,#N/A,16.13,8.95,#N/A
Susie Lee,NV,Congress,Democratic,CDW,CDW US,US,CDW Corp,Buy,12/16/2020,8000,Com,132.26,60,160.97,169.3,#N/A,21.71,28.01,#N/A
Susie Lee,NV,Congress,Democratic,HHC,HHC US,US,Howard Hughes Corp,Buy,12/16/2020,8000,Com,79.55,100,98.33,103.54,#N/A,23.61,30.16,#N/A
Susie Lee,NV,Congress,Democratic,IQV,IQV US,US,IQVIA Holdings Inc,Buy,12/16/2020,8000,Com,174.69,44,189.39,244.47,#N/A,8.41,39.95,#N/A
Susie Lee,NV,Congress,Democratic,IT,IT US,US,Gartner Inc,Buy,12/16/2020,8000,Com,157.31,50,187.41,229.62,#N/A,19.13,45.97,#N/A
Susie Lee,NV,Congress,Democratic,RXT,RXT US,US,Rackspace Technology Inc,Buy,12/16/2020,8000,Com,20.08,398,22.83,20.86,#N/A,13.70,3.88,#N/A
Susie Lee,NV,Congress,Democratic,TFX,TFX US,US,Teleflex Inc,Buy,12/16/2020,8000,Com,397.33,20,419.81,395.7,#N/A,5.66,-0.41,#N/A
Susie Lee,NV,Congress,Democratic,WLK,WLK US,US,Westlake Chemical Corp,Buy,12/16/2020,8000,Com,81.18,98,90.36,99.53,#N/A,11.31,22.60,#N/A
Susie Lee,NV,Congress,Democratic,WRK,WRK US,US,Westrock Co,Buy,12/16/2020,8000,Com,44.25,180,50.58,55.27,#N/A,14.31,24.90,#N/A
Susie Lee,NV,Congress,Democratic,ZBH,ZBH US,US,Zimmer Biomet Holdings Inc,Buy,12/16/2020,8000,Com,148.85,52,160.25,157.55,#N/A,7.66,5.84,#N/A
Walter Schrader,OR,Congress,Democratic,OWLSX,OWLSX US,US,Old Westbury Large Cap Strategies Fund,Buy,12/16/2020,8000,Com,16.86,474,17.83,18.95,#N/A,5.75,12.40,#N/A
Cynthia Axne,IA,Congress,Democratic,ACGL,ACGL US,US,Arch Capital Group Ltd,Buy,12/15/2020,8000,Com,34.93,228,38.09,39.14,#N/A,9.05,12.05,#N/A
David Roe,TN,Congress,Republican,SNOW,SNOW US,US,Snowflake Inc,Buy,12/15/2020,8000,Com A,328.61,24,238.76,244.2,#N/A,-27.34,-25.69,#N/A
Gregory Gianforte,MT,Congress,Republican,HHC,HHC US,US,Howard Hughes Corp,Buy,12/15/2020,175000,Com,79.55,2198,99.25,103.54,#N/A,24.76,30.16,#N/A
Gregory Gianforte,MT,Congress,Republican,OSW,OSW US,US,Onespaworld Holdings Ltd,Buy,12/15/2020,175000,Com,8.41,20808,11.35,11.87,#N/A,34.96,41.14,#N/A
Gregory Gianforte,MT,Congress,Republican,THR,THR US,US,Thermon Group Holdings Inc,Buy,12/15/2020,175000,Com,16.58,10554,20.49,17.5,#N/A,23.58,5.55,#N/A
Gregory Gianforte,MT,Congress,Republican,WW,WW US,US,WW International Inc,Buy,12/15/2020,175000,Com NPV,29.64,5904,35.87,37.48,#N/A,21.02,26.45,#N/A
Joshua Gottheimer,NJ,Congress,Democratic,UPS,UPS US,US,United Parcel Service Inc,Buy,12/15/2020,8000,Com B,167.17,46,162.64,201.09,#N/A,-2.71,20.29,#N/A
Michael Mccaul,TX,Congress,Republican,CSL,CSL US,US,Carlisle Companies Inc,Buy,12/15/2020,16001,Com,154.92,102,159.52,187.42,#N/A,2.97,20.98,#N/A
Michael Mccaul,TX,Congress,Republican,DCI,DCI US,US,Donaldson Co Inc,Buy,12/15/2020,16001,Com,56.31,284,61.68,61.54,#N/A,9.54,9.29,#N/A
Michael Mccaul,TX,Congress,Republican,MA,MA US,US,Mastercard Inc,Buy,12/15/2020,65001,Com A,333.65,194,381.76,366.52,#N/A,14.42,9.85,#N/A
Michael Mccaul,TX,Congress,Republican,R,R US,US,Ryder System Inc,Buy,12/15/2020,16001,Com,63.24,252,76.9,76.26,#N/A,21.60,20.59,#N/A
Patrick Toomey,PA,Senate,Republican,AIRC,AIRC US,US,Apartment Income REIT Corp,Buy,12/15/2020,32500,Com A,37.95,856,45.4,49.89,#N/A,19.63,31.46,#N/A
Patrick Toomey,PA,Senate,Republican,AIV,AIV US,US,Apartment Investment & Management Co,Transfer Out,12/15/2020,32500,Com A,5.04,6448,5.65,7.69,#N/A,12.10,52.58,#N/A
Thomas Carper,DE,Senate,Democratic,GSMYX,GSMYX US,US,Goldman Sachs SmallMid-Cap Growth Fund Institutional Class,Buy,12/15/2020,8000,Unit,27.87,286,29.95,30.06,#N/A,7.46,7.86,#N/A
David Roe,TN,Congress,Republican,CUZ,CUZ US,US,Cousins Properties Inc,Buy,12/14/2020,32500,Com,34.45,942,36.59,39.98,#N/A,6.21,16.05,#N/A
David Roe,TN,Congress,Republican,ZG,ZG US,US,Zillow Group Inc,Buy,12/14/2020,8000,Com A,137.65,58,155.99,116.6,#N/A,13.32,-15.29,#N/A
Gary Peters,MI,Senate,Democratic,AEP,AEP US,US,American Electric Power Co Inc,Buy,12/14/2020,8000,Com,82.21,96,82.28,85.13,#N/A,0.09,3.55,#N/A
Gilbert Cisneros,CA,Congress,Democratic,FB,FB US,US,Facebook Inc,Buy,12/14/2020,8000,Com A,274.19,28,273.75,336.77,#N/A,-0.16,22.82,#N/A
Lloyd Doggett,TX,Congress,Democratic,PPG,PPG US,US,PPG Industries Inc,Buy,12/14/2020,8000,Com,141.76,56,145.05,175.38,#N/A,2.32,23.72,#N/A
Michael Mccaul,TX,Congress,Republican,AIT,AIT US,US,Applied Industrial Technologies Inc,Buy,12/14/2020,16001,Com NPV,76.36,208,93.96,93.65,#N/A,23.05,22.64,#N/A
Michael Mccaul,TX,Congress,Republican,HLI,HLI US,US,Houlihan Lokey Inc,Buy,12/14/2020,16001,Ord A,68.19,234,68.22,79,#N/A,0.04,15.85,#N/A
Michael Mccaul,TX,Congress,Republican,MA,MA US,US,Mastercard Inc,Buy,12/14/2020,350001,Com A,331.15,1056,381.76,366.52,#N/A,15.28,10.68,#N/A
Michael Mccaul,TX,Congress,Republican,RHI,RHI US,US,Robert Half International Inc,Buy,12/14/2020,16001,Com,63.08,252,77.56,90.68,#N/A,22.95,43.75,#N/A
Michael Mccaul,TX,Congress,Republican,WRB,WRB US,US,Berkley W R Corp,Buy,12/14/2020,16001,Com,64.11,248,77.08,75.44,#N/A,20.23,17.67,#N/A
Tomasz Malinowski,NJ,Congress,Democratic,NVGS,NVGS US,US,Navigator Holdings Ltd,Buy,12/14/2020,8000,Ord,8.94,894,10.6,11.44,#N/A,18.57,27.96,#N/A
Thomas Suozzi,NY,Congress,Democratic,TREE,TREE US,US,LendingTree Inc,Buy,12/13/2020,8000,Com,265.2,30,240.92,212.4,#N/A,-9.16,-19.91,#N/A
Tomasz Malinowski,NJ,Congress,Democratic,YEXT,YEXT US,US,Yext Inc,Buy,12/12/2020,8000,Com,15.08,530,15.86,14.48,#N/A,5.17,-3.98,#N/A
Charles Roberts,AR,Senate,Republican,TSLA,TSLA US,US,Tesla Inc,Buy,12/11/2020,8000,Com,609.99,12,699.6,598.78,#N/A,14.69,-1.84,#N/A
David Roe,TN,Congress,Republican,ABNB,ABNB US,US,Airbnb Inc,Buy,12/11/2020,8000,Com A,139.25,56,197.87,144.85,#N/A,42.10,4.02,#N/A
David Roe,TN,Congress,Republican,AMT,AMT US,US,American Tower Corp,Buy,12/11/2020,32500,Com,219.82,146,213.9,267.01,#N/A,-2.69,21.47,#N/A
David Roe,TN,Congress,Republican,HD,HD US,US,Home Depot Inc,Buy,12/11/2020,32500,Com,264.55,122,268.85,307.34,#N/A,1.63,16.17,#N/A
Lloyd Doggett,TX,Congress,Democratic,IBM,IBM US,US,International Business Machines Corp,Buy,12/11/2020,8000,Com,118.7,66,121.44,143.91,#N/A,2.31,21.24,#N/A
Mark Green,TN,Congress,Republican,NGL,NGL US,US,NGL Energy Partners Lp,Buy,12/11/2020,75000,Stock Unit,2.78,26978,2.57,2.28,#N/A,-7.55,-17.99,#N/A
Michael Mccaul,TX,Congress,Republican,FLS,FLS US,US,Flowserve Corp,Buy,12/11/2020,16001,Com,37.09,430,40.81,43.37,#N/A,10.03,16.93,#N/A
Michael Mccaul,TX,Congress,Republican,G,G US,US,Genpact Ltd,Buy,12/11/2020,16001,Com,40.38,396,42.74,45.59,#N/A,5.84,12.90,#N/A
Michael Mccaul,TX,Congress,Republican,HSIC,HSIC US,US,Henry Schein Inc,Buy,12/11/2020,16001,Com NPV,69.95,228,65.88,77.6,#N/A,-5.82,10.94,#N/A
Michael Mccaul,TX,Congress,Republican,PRI,PRI US,US,Primerica Inc,Buy,12/11/2020,16001,Com,134.42,118,151.37,163.05,#N/A,12.61,21.30,#N/A
Peter Olson,TX,Congress,Republican,TIRRX,TIRRX US,US,T. Rowe Price Real Estate Fund Class I,Buy,12/11/2020,16001,Stock Unit,15.69,1018,17.31,20.02,#N/A,10.33,27.60,#N/A
Susie Lee,NV,Congress,Democratic,APTV,APTV US,US,Aptiv Plc,Buy,12/11/2020,8000,Com,122.24,64,152.51,158.33,#N/A,24.76,29.52,#N/A
Susie Lee,NV,Congress,Democratic,RLGY,RLGY US,US,Realogy Holdings Corp,Buy,12/11/2020,8000,Com,13.41,596,16.72,18.15,#N/A,24.68,35.35,#N/A
Susie Lee,NV,Congress,Democratic,VNT,VNT US,US,Vontier Corp,Buy,12/11/2020,8000,Com,31.18,256,30.87,34.48,#N/A,-0.99,10.58,#N/A
Susie Lee,NV,Congress,Democratic,VRT,VRT US,US,Vertiv Holdings Co,Buy,12/11/2020,8000,Com A,18.98,420,21.17,26.26,#N/A,11.54,38.36,#N/A
Susie Lee,NV,Congress,Democratic,WCC,WCC US,US,Wesco International Inc,Buy,12/11/2020,8000,Com,74.46,106,91.44,109.65,#N/A,22.80,47.26,#N/A
Thomas Suozzi,NY,Congress,Democratic,JETS,JETS US,US,ETF Series Solutions Trust,Buy,12/11/2020,32500,Stock Unit,22.96,1414,26.96,26.52,#N/A,17.42,15.51,#N/A
Thomas Suozzi,NY,Congress,Democratic,ZS,ZS US,US,Zscaler Inc,Buy,12/11/2020,32500,Com,181.91,178,188.87,195.99,#N/A,3.83,7.74,#N/A
Cynthia Axne,IA,Congress,Democratic,AMT,AMT US,US,American Tower Corp,Buy,12/10/2020,8000,Com,219.41,36,204.42,266.02,#N/A,-6.83,21.24,#N/A
Cynthia Axne,IA,Congress,Democratic,ORLY,ORLY US,US,O'Reilly Automotive Inc,Buy,12/10/2020,8000,Com,446,16,473.9,529.06,#N/A,6.26,18.62,#N/A
Cynthia Axne,IA,Congress,Democratic,PGR,PGR US,US,Progressive Corp,Buy,12/10/2020,8000,Com,94.2,84,92.22,95.86,#N/A,-2.10,1.76,#N/A
David Roe,TN,Congress,Republican,DASH,DASH US,US,DoorDash Inc,Buy,12/10/2020,8000,Com A,186,42,135.77,136.76,#N/A,-27.01,-26.47,#N/A
Dean Phillips,MN,Congress,Democratic,MAS,MAS US,US,Masco Corp,Buy,12/10/2020,8000,Com,54.46,146,56.83,59.18,#N/A,4.35,8.67,#N/A
Gilbert Cisneros,CA,Congress,Democratic,MEDP,MEDP US,US,Medpace Holdings Inc,Buy,12/10/2020,8000,Com,140.21,56,160.08,171.48,#N/A,14.17,22.30,#N/A
Kenneth Conaway,TX,Congress,Republican,FDN,FDN US,US,First Trust Dow Jones Internet Index Fund,Buy,12/10/2020,32500,Elect HF,209.48,154,214.75,230.89,#N/A,2.52,10.22,#N/A
Kenneth Conaway,TX,Congress,Republican,GSLC,GSLC US,US,Goldman Sachs Activebeta U.S. Large Cap Equity Etf,Buy,12/10/2020,32500,Com,73.97,438,77.5,84.18,#N/A,4.77,13.80,#N/A
Kenneth Conaway,TX,Congress,Republican,VIG,VIG US,US,Vanguard Dividend Appreciation FTF,Buy,12/10/2020,75000,Com,138.27,542,143.37,155.02,#N/A,3.69,12.11,#N/A
Kevin Hern,OK,Congress,Republican,MSFT,MSFT US,US,Microsoft Corp,Buy,12/10/2020,8000,Com,210.52,38,232.42,252.57,#N/A,10.40,19.97,#N/A
Kevin Hern,OK,Congress,Republican,XOM,XOM US,US,Exxon Mobil Corp,Buy,12/10/2020,8000,Com NPV,44.01,180,61.77,62.13,#N/A,40.35,41.17,#N/A
Mark Green,TN,Congress,Republican,ET,ET US,US,Energy Transfer Lp,Buy,12/10/2020,75000,Stock Unit,6.82,10996,8.58,10.87,#N/A,25.81,59.38,#N/A
Mark Green,TN,Congress,Republican,NGL,NGL US,US,NGL Energy Partners Lp,Buy,12/10/2020,75000,Stock Unit,2.93,25596,2.58,2.26,#N/A,-11.95,-22.87,#N/A
Michael Mccaul,TX,Congress,Republican,KW,KW US,US,Kennedy-Wilson Holdings Inc,Buy,12/10/2020,16001,Com,17.17,930,20.49,20.4,#N/A,19.34,18.81,#N/A
Michael Mccaul,TX,Congress,Republican,LBRDA,LBRDA US,US,Liberty Broadband Corp,Buy,12/10/2020,350001,Com C,158.9,2202,149.87,155.69,#N/A,-5.68,-2.02,#N/A
Michael Mccaul,TX,Congress,Republican,NFG,NFG US,US,National Fuel Gas Co,Buy,12/10/2020,16001,Com,43.19,370,49.52,54.18,#N/A,14.66,25.45,#N/A
Michael Mccaul,TX,Congress,Republican,NVT,NVT US,US,Nvent Electric Plc,Buy,12/10/2020,16001,Com,24,666,29.14,32.45,#N/A,21.42,35.21,#N/A
Michael Mccaul,TX,Congress,Republican,PAHC,PAHC US,US,Phibro Animal Health Corp,Buy,12/10/2020,16001,Com A,18.5,864,24.16,29.4,#N/A,30.59,58.92,#N/A
Michael Mccaul,TX,Congress,Republican,SIRI,SIRI US,US,Sirius Xm Holdings Inc,Buy,12/10/2020,350001,Com,6.39,54772,6.06,7.09,#N/A,-5.16,10.95,#N/A
Michael Mccaul,TX,Congress,Republican,TRS,TRS US,US,Trimas Corp,Buy,12/10/2020,16001,Ord,31.14,512,33.08,32.59,#N/A,6.23,4.66,#N/A
Michael Mccaul,TX,Congress,Republican,WWD,WWD US,US,Woodward Inc,Buy,12/10/2020,107501,Com,118.15,908,117.8,126.6,#N/A,-0.30,7.15,#N/A
Michael Mccaul,TX,Congress,Republican,XRAY,XRAY US,US,DENTSPLY Sirona Inc,Buy,12/10/2020,16001,Com,54.09,294,62.06,65.72,#N/A,14.73,21.50,#N/A
Susie Lee,NV,Congress,Democratic,HHC,HHC US,US,Howard Hughes Corp,Buy,12/10/2020,8000,Com,78.27,102,96.49,108.02,#N/A,23.28,38.01,#N/A
Susie Lee,NV,Congress,Democratic,RLGY,RLGY US,US,Realogy Holdings Corp,Buy,12/10/2020,8000,Com,13.72,582,16.4,18.49,#N/A,19.53,34.77,#N/A
Susie Lee,NV,Congress,Democratic,WLK,WLK US,US,Westlake Chemical Corp,Buy,12/10/2020,8000,Com,84.08,94,93.72,103.56,#N/A,11.47,23.17,#N/A
Susie Lee,NV,Congress,Democratic,WRK,WRK US,US,Westrock Co,Buy,12/10/2020,8000,Com,43.91,182,52.71,58.22,#N/A,20.04,32.59,#N/A
Dean Phillips,MN,Congress,Democratic,MAS,MAS US,US,Masco Corp,Buy,12/9/2020,8000,Com,54.05,148,55.36,59.24,#N/A,2.42,9.60,#N/A
Lois Frankel,FL,Congress,Democratic,TMO,TMO US,US,Thermo Fisher Scientific Inc,Buy,12/9/2020,8000,Com,461.38,16,448.11,444.45,#N/A,-2.88,-3.67,#N/A
Michael Mccaul,TX,Congress,Republican,C,C US,US,Citigroup Inc,Buy,12/9/2020,207501,Com,58.95,3518,70.99,79.31,#N/A,20.42,34.54,#N/A
Michael Mccaul,TX,Congress,Republican,NFG,NFG US,US,National Fuel Gas Co,Buy,12/9/2020,40501,Com,42.51,952,48.31,53.92,#N/A,13.64,26.84,#N/A
Michael Mccaul,TX,Congress,Republican,T,T US,US,AT&T Inc,Buy,12/9/2020,207501,Com,31.46,6594,29.64,29.08,#N/A,-5.79,-7.57,#N/A
Joshua Gottheimer,NJ,Congress,Democratic,MEDP,MEDP US,US,Medpace Holdings Inc,Buy,12/8/2020,8000,Com,138.9,56,150.21,170.87,#N/A,8.14,23.02,#N/A
Susie Lee,NV,Congress,Democratic,DIN,DIN US,US,Dine Brands Global Inc,Buy,12/8/2020,8000,Com,68.34,116,87.38,92.37,#N/A,27.86,35.16,#N/A
Susie Lee,NV,Congress,Democratic,IT,IT US,US,Gartner Inc,Buy,12/8/2020,8000,Com,153.62,52,186.6,231.1,#N/A,21.47,50.44,#N/A
Susie Lee,NV,Congress,Democratic,MAT,MAT US,US,Mattel Inc,Buy,12/8/2020,8000,Com,16.13,494,20.49,20.69,#N/A,27.03,28.27,#N/A
Susie Lee,NV,Congress,Democratic,TFX,TFX US,US,Teleflex Inc,Buy,12/8/2020,8000,Com,382.96,20,400.35,392.77,#N/A,4.54,2.56,#N/A
Susie Lee,NV,Congress,Democratic,UAA,UAA US,US,Under Armour Inc,Buy,12/8/2020,8000,Com A,17.24,464,22.93,22.07,#N/A,33.00,28.02,#N/A
Susie Lee,NV,Congress,Democratic,ZBH,ZBH US,US,Zimmer Biomet Holdings Inc,Buy,12/8/2020,8000,Com,146.57,54,156.5,157.9,#N/A,6.77,7.73,#N/A
